"","Date","Pos","Neg","Neutral"
"111",2015-07-31,0.333333333333333,0.166666666666667,0.5
"112",2015-08-01,0.6,0.2,0.2
"113",2015-08-02,0.75,0,0.25
"114",2015-08-03,0.230769230769231,0.153846153846154,0.615384615384615
"115",2015-08-04,0.333333333333333,0,0.666666666666667
"116",2015-08-05,0.375,0.125,0.5
"117",2015-08-06,0.5,0.0833333333333333,0.416666666666667
"118",2015-08-07,0.458333333333333,0.0416666666666667,0.5
"119",2015-08-08,0.4,0,0.6
"120",2015-08-09,0.166666666666667,0,0.833333333333333
"121",2015-08-10,0.25,0.5,0.25
"122",2015-08-11,0.428571428571429,0.285714285714286,0.285714285714286
"123",2015-08-12,0.4,0.266666666666667,0.333333333333333
"124",2015-08-13,0.5,0.1,0.4
"125",2015-08-14,0.5,0.125,0.375
"126",2015-08-15,0.25,0.25,0.5
"127",2015-08-16,0.166666666666667,0,0.833333333333333
"128",2015-08-17,0.375,0.125,0.5
"129",2015-08-18,0.692307692307692,0,0.307692307692308
"130",2015-08-19,0.2,0,0.8
"131",2015-08-20,0.181818181818182,0.181818181818182,0.636363636363636
"132",2015-08-21,0.363636363636364,0.0909090909090909,0.545454545454545
"133",2015-08-22,0,0,1
"134",2015-08-23,0,0,1
"135",2015-08-24,0.461538461538462,0.384615384615385,0.153846153846154
"136",2015-08-25,0.2,0.4,0.4
"137",2015-08-26,0.375,0.125,0.5
"138",2015-08-27,0.277777777777778,0.277777777777778,0.444444444444444
"139",2015-08-28,0.363636363636364,0.272727272727273,0.363636363636364
"140",2015-08-29,0.571428571428571,0.142857142857143,0.285714285714286
"141",2015-08-30,0.5,0,0.5
"142",2015-08-31,0.285714285714286,0,0.714285714285714
"143",2015-09-01,0.444444444444444,0,0.555555555555556
"144",2015-09-02,0.166666666666667,0.25,0.583333333333333
"145",2015-09-03,0.642857142857143,0,0.357142857142857
"146",2015-09-04,0.125,0,0.875
"147",2015-09-05,0.35,0.05,0.6
"148",2015-09-06,0.571428571428571,0.285714285714286,0.142857142857143
"149",2015-09-07,0.666666666666667,0.166666666666667,0.166666666666667
"150",2015-09-08,0.545454545454545,0,0.454545454545455
"151",2015-09-09,0.4375,0.0625,0.5
"152",2015-09-10,0.125,0.375,0.5
"153",2015-09-11,0.714285714285714,0,0.285714285714286
"154",2015-09-12,0.166666666666667,0.166666666666667,0.666666666666667
"155",2015-09-13,0.833333333333333,0,0.166666666666667
"156",2015-09-14,0.125,0.4375,0.4375
"157",2015-09-15,0.333333333333333,0.333333333333333,0.333333333333333
"158",2015-09-16,0.357142857142857,0.214285714285714,0.428571428571429
"159",2015-09-17,0.256410256410256,0.153846153846154,0.58974358974359
"160",2015-09-18,0.470588235294118,0.235294117647059,0.294117647058824
"161",2015-09-19,0.642857142857143,0.0714285714285714,0.285714285714286
"162",2015-09-20,0.545454545454545,0.0909090909090909,0.363636363636364
"163",2015-09-21,0.444444444444444,0.111111111111111,0.444444444444444
"164",2015-09-22,0.5625,0.0625,0.375
"165",2015-09-23,0.416666666666667,0.0833333333333333,0.5
"166",2015-09-24,0.5625,0.125,0.3125
"167",2015-09-25,0.363636363636364,0.0909090909090909,0.545454545454545
"168",2015-09-26,0.375,0,0.625
"169",2015-09-27,0.111111111111111,0.222222222222222,0.666666666666667
"170",2015-09-28,0.428571428571429,0.142857142857143,0.428571428571429
"171",2015-09-29,0.272727272727273,0.181818181818182,0.545454545454545
"172",2015-09-30,0.142857142857143,0.142857142857143,0.714285714285714
"173",2015-10-01,0,0.571428571428571,0.428571428571429
"174",2015-10-02,0.6,0.2,0.2
"175",2015-10-03,0.333333333333333,0.333333333333333,0.333333333333333
"176",2015-10-04,0.375,0.125,0.5
"177",2015-10-05,0.1,0.2,0.7
"178",2015-10-06,0.454545454545455,0,0.545454545454545
"179",2015-10-07,0.357142857142857,0.357142857142857,0.285714285714286
"180",2015-10-08,0.5,0.214285714285714,0.285714285714286
"181",2015-10-09,0.444444444444444,0.222222222222222,0.333333333333333
"182",2015-10-10,0.714285714285714,0.142857142857143,0.142857142857143
"183",2015-10-11,0.7,0,0.3
"184",2015-10-12,0.6,0,0.4
"185",2015-10-13,0.545454545454545,0.0909090909090909,0.363636363636364
"186",2015-10-14,0.220588235294118,0.235294117647059,0.544117647058823
"187",2015-10-15,0.391304347826087,0.130434782608696,0.478260869565217
"188",2015-10-16,0.388888888888889,0.166666666666667,0.444444444444444
"189",2015-10-17,0.142857142857143,0.428571428571429,0.428571428571429
"190",2015-10-18,0.25,0.25,0.5
"191",2015-10-19,0.4,0.2,0.4
"192",2015-10-20,0.533333333333333,0.133333333333333,0.333333333333333
"193",2015-10-21,0.416666666666667,0.166666666666667,0.416666666666667
"194",2015-10-22,0.313725490196078,0.137254901960784,0.549019607843137
"195",2015-10-23,0.454545454545455,0.136363636363636,0.409090909090909
"196",2015-10-24,0.447368421052632,0.0526315789473684,0.5
"197",2015-10-25,0.333333333333333,0.0909090909090909,0.575757575757576
"198",2015-10-26,0.3125,0.0625,0.625
"199",2015-10-27,0.733333333333333,0,0.266666666666667
"200",2015-10-28,0.214285714285714,0.142857142857143,0.642857142857143
"201",2015-10-29,0.363636363636364,0.113636363636364,0.522727272727273
"202",2015-10-30,0.176470588235294,0.235294117647059,0.588235294117647
"203",2015-10-31,0.125,0.375,0.5
"204",2015-11-01,0.428571428571429,0,0.571428571428571
"205",2015-11-02,0.111111111111111,0,0.888888888888889
"206",2015-11-03,0.428571428571429,0.285714285714286,0.285714285714286
"207",2015-11-04,0.444444444444444,0.111111111111111,0.444444444444444
"208",2015-11-05,0.25,0.416666666666667,0.333333333333333
"209",2015-11-06,0.421052631578947,0.105263157894737,0.473684210526316
"210",2015-11-07,0.230769230769231,0.230769230769231,0.538461538461538
"211",2015-11-08,0.4,0,0.6
"212",2015-11-09,0.333333333333333,0.111111111111111,0.555555555555556
"213",2015-11-10,0.428571428571429,0.19047619047619,0.380952380952381
"214",2015-11-11,0.368421052631579,0.175438596491228,0.456140350877193
"215",2015-11-12,0.466666666666667,0.133333333333333,0.4
"216",2015-11-13,0.357142857142857,0,0.642857142857143
"217",2015-11-14,0,0,1
"218",2015-11-15,0.322033898305085,0.169491525423729,0.508474576271186
"219",2015-11-16,0.4,0.1,0.5
"220",2015-11-17,0.4,0.0666666666666667,0.533333333333333
"221",2015-11-18,0.636363636363636,0.0909090909090909,0.272727272727273
"222",2015-11-19,0.25,0.416666666666667,0.333333333333333
"223",2015-11-20,0.285714285714286,0.285714285714286,0.428571428571429
"224",2015-11-21,0.333333333333333,0,0.666666666666667
"225",2015-11-22,0.6,0,0.4
"226",2015-11-23,0.888888888888889,0,0.111111111111111
"227",2015-11-24,0.454545454545455,0.181818181818182,0.363636363636364
"228",2015-11-25,0.6,0.1,0.3
"229",2015-11-26,0.75,0,0.25
"230",2015-11-27,0,0,1
"231",2015-11-28,0.4,0,0.6
"232",2015-11-29,0.5,0,0.5
"233",2015-11-30,0.533333333333333,0.133333333333333,0.333333333333333
"234",2015-12-01,0.35,0.15,0.5
"235",2015-12-02,0.3,0.2,0.5
"236",2015-12-03,0,0.6,0.4
"237",2015-12-04,0.5,0.25,0.25
"238",2015-12-05,0.5,0.3,0.2
"239",2015-12-06,0.444444444444444,0,0.555555555555556
"240",2015-12-07,0.6,0.1,0.3
"241",2015-12-08,0.238095238095238,0.238095238095238,0.523809523809524
"242",2015-12-09,0.538461538461538,0.153846153846154,0.307692307692308
"243",2015-12-10,0.5,0.0714285714285714,0.428571428571429
"244",2015-12-11,0.416666666666667,0.0833333333333333,0.5
"245",2015-12-12,0.142857142857143,0,0.857142857142857
"246",2015-12-13,0.6,0,0.4
"247",2015-12-14,0.454545454545455,0,0.545454545454545
"248",2015-12-15,0.481481481481481,0.296296296296296,0.222222222222222
"249",2015-12-16,0.441176470588235,0.176470588235294,0.382352941176471
"250",2015-12-17,0.461538461538462,0.307692307692308,0.230769230769231
"251",2015-12-18,0.25,0.375,0.375
"252",2015-12-19,0.272727272727273,0,0.727272727272727
"253",2015-12-20,0.352941176470588,0.0882352941176471,0.558823529411765
"254",2015-12-21,0.636363636363636,0.181818181818182,0.181818181818182
"255",2015-12-22,0.875,0,0.125
"256",2015-12-23,0.625,0.375,0
"257",2015-12-24,1,0,0
"258",2015-12-25,1,0,0
"259",2015-12-26,0.5,0.5,0
"260",2015-12-27,1,0,0
"261",2015-12-28,0.4,0.2,0.4
"262",2015-12-29,0.5,0,0.5
"263",2015-12-30,0.142857142857143,0.142857142857143,0.714285714285714
"264",2015-12-31,0.333333333333333,0.111111111111111,0.555555555555556
"265",2016-01-01,0.571428571428571,0,0.428571428571429
"266",2016-01-02,0.714285714285714,0.142857142857143,0.142857142857143
"267",2016-01-03,0.5,0.125,0.375
"268",2016-01-04,0.461538461538462,0.0769230769230769,0.461538461538462
"269",2016-01-05,0.538461538461538,0.307692307692308,0.153846153846154
"270",2016-01-06,0.428571428571429,0.214285714285714,0.357142857142857
"271",2016-01-07,0.523809523809524,0.0952380952380952,0.380952380952381
"272",2016-01-08,0.5,0,0.5
"273",2016-01-09,0.333333333333333,0,0.666666666666667
"274",2016-01-10,0.5,0.1,0.4
"275",2016-01-11,0.307692307692308,0.0769230769230769,0.615384615384615
"276",2016-01-12,0.391304347826087,0.304347826086957,0.304347826086957
