"","Date","Pos","Neg","Neutral"
"106",2015-08-13,0.25,0.333333333333333,0.416666666666667
"107",2015-08-14,0.25,0.333333333333333,0.416666666666667
"108",2015-08-15,0.304347826086957,0.260869565217391,0.434782608695652
"109",2015-08-16,0,0.3,0.7
"110",2015-08-17,0.333333333333333,0.333333333333333,0.333333333333333
"111",2015-08-18,0.266666666666667,0.266666666666667,0.466666666666667
"112",2015-08-19,0.294117647058824,0.470588235294118,0.235294117647059
"113",2015-08-20,0.416666666666667,0.0833333333333333,0.5
"114",2015-08-21,0.217391304347826,0.173913043478261,0.608695652173913
"115",2015-08-22,0.235294117647059,0.117647058823529,0.647058823529412
"116",2015-08-23,0.384615384615385,0.230769230769231,0.384615384615385
"117",2015-08-24,0.285714285714286,0.0714285714285714,0.642857142857143
"118",2015-08-25,0.4,0.2,0.4
"119",2015-08-26,0.25,0.333333333333333,0.416666666666667
"120",2015-08-27,0.214285714285714,0.428571428571429,0.357142857142857
"121",2015-08-28,0.5,0.285714285714286,0.214285714285714
"122",2015-08-29,0.428571428571429,0.428571428571429,0.142857142857143
"123",2015-08-30,0.384615384615385,0.307692307692308,0.307692307692308
"124",2015-08-31,0.5,0.2,0.3
"125",2015-09-01,0,0.333333333333333,0.666666666666667
"126",2015-09-02,0.444444444444444,0.222222222222222,0.333333333333333
"127",2015-09-03,0.428571428571429,0.142857142857143,0.428571428571429
"128",2015-09-04,0.294117647058824,0.176470588235294,0.529411764705882
"129",2015-09-05,0.25,0.3125,0.4375
"130",2015-09-06,0.2,0.2,0.6
"131",2015-09-07,0.375,0,0.625
"132",2015-09-08,0.235294117647059,0.176470588235294,0.588235294117647
"133",2015-09-09,0.1875,0.125,0.6875
"134",2015-09-10,0.333333333333333,0.277777777777778,0.388888888888889
"135",2015-09-11,0.333333333333333,0.266666666666667,0.4
"136",2015-09-12,0.263157894736842,0.210526315789474,0.526315789473684
"137",2015-09-13,0.4375,0.125,0.4375
"138",2015-09-14,0.428571428571429,0.142857142857143,0.428571428571429
"139",2015-09-15,0.315789473684211,0.210526315789474,0.473684210526316
"140",2015-09-16,0.3125,0.25,0.4375
"141",2015-09-17,0.316666666666667,0.266666666666667,0.416666666666667
"142",2015-09-18,0.285714285714286,0.285714285714286,0.428571428571429
"143",2015-09-19,0.454545454545455,0.0454545454545455,0.5
"144",2015-09-20,0.321428571428571,0.178571428571429,0.5
"145",2015-09-21,0.4375,0.0625,0.5
"146",2015-09-22,0.35,0.2,0.45
"147",2015-09-23,0.272727272727273,0.272727272727273,0.454545454545455
"148",2015-09-24,0.166666666666667,0.166666666666667,0.666666666666667
"149",2015-09-25,0.214285714285714,0.357142857142857,0.428571428571429
"150",2015-09-26,0.428571428571429,0.214285714285714,0.357142857142857
"151",2015-09-27,0.2,0.333333333333333,0.466666666666667
"152",2015-09-28,0.375,0.25,0.375
"153",2015-09-29,0.333333333333333,0.25,0.416666666666667
"154",2015-09-30,0.25,0.0833333333333333,0.666666666666667
"155",2015-10-01,0.153846153846154,0.0769230769230769,0.769230769230769
"156",2015-10-02,0.222222222222222,0.333333333333333,0.444444444444444
"157",2015-10-03,0.307692307692308,0.269230769230769,0.423076923076923
"158",2015-10-04,0.4,0,0.6
"159",2015-10-05,0.375,0.3125,0.3125
"160",2015-10-06,0.4375,0.25,0.3125
"161",2015-10-07,0.384615384615385,0.384615384615385,0.230769230769231
"162",2015-10-08,0.153846153846154,0.461538461538462,0.384615384615385
"163",2015-10-09,0.307692307692308,0.307692307692308,0.384615384615385
"164",2015-10-10,0.347826086956522,0.0869565217391304,0.565217391304348
"165",2015-10-11,0.142857142857143,0.285714285714286,0.571428571428571
"166",2015-10-12,0.444444444444444,0,0.555555555555556
"167",2015-10-13,0.1,0.4,0.5
"168",2015-10-14,0.4375,0.229166666666667,0.333333333333333
"169",2015-10-15,0.230769230769231,0.307692307692308,0.461538461538462
"170",2015-10-16,0.117647058823529,0.352941176470588,0.529411764705882
"171",2015-10-17,0.285714285714286,0.214285714285714,0.5
"172",2015-10-18,0.571428571428571,0,0.428571428571429
"173",2015-10-19,0.4,0.2,0.4
"174",2015-10-20,0.384615384615385,0.307692307692308,0.307692307692308
