"","Date","Pos","Neg","Neutral"
"156",2015-08-26,0.333333333333333,0.111111111111111,0.555555555555556
"157",2015-08-27,0.428571428571429,0.142857142857143,0.428571428571429
"158",2015-08-28,0.384615384615385,0.230769230769231,0.384615384615385
"159",2015-08-29,0.5,0.2,0.3
"160",2015-08-30,0.166666666666667,0.166666666666667,0.666666666666667
"161",2015-08-31,0.444444444444444,0.333333333333333,0.222222222222222
"162",2015-09-01,0.444444444444444,0.111111111111111,0.444444444444444
"163",2015-09-02,0.727272727272727,0.181818181818182,0.0909090909090909
"164",2015-09-03,0.611111111111111,0.0277777777777778,0.361111111111111
"165",2015-09-04,0.4375,0.0625,0.5
"166",2015-09-05,0.666666666666667,0,0.333333333333333
"167",2015-09-06,0.666666666666667,0,0.333333333333333
"168",2015-09-07,0.571428571428571,0,0.428571428571429
"169",2015-09-08,0.285714285714286,0.428571428571429,0.285714285714286
"170",2015-09-09,0.148148148148148,0.259259259259259,0.592592592592593
"171",2015-09-10,0.222222222222222,0.111111111111111,0.666666666666667
"172",2015-09-11,0.166666666666667,0.666666666666667,0.166666666666667
"173",2015-09-12,0.5,0,0.5
"174",2015-09-13,0.8,0,0.2
"175",2015-09-14,0.333333333333333,0.333333333333333,0.333333333333333
"176",2015-09-15,0.333333333333333,0,0.666666666666667
"177",2015-09-16,0.111111111111111,0.222222222222222,0.666666666666667
"178",2015-09-17,0.315789473684211,0.105263157894737,0.578947368421053
"179",2015-09-18,0.2,0.16,0.64
"180",2015-09-19,0.5,0.166666666666667,0.333333333333333
"181",2015-09-20,0.5,0.125,0.375
"182",2015-09-21,0.333333333333333,0.111111111111111,0.555555555555556
"183",2015-09-22,0.571428571428571,0,0.428571428571429
"184",2015-09-23,0.5,0.25,0.25
"185",2015-09-24,0.25,0.25,0.5
"186",2015-09-25,0.379310344827586,0.241379310344828,0.379310344827586
"187",2015-09-26,0.8,0,0.2
"188",2015-09-27,0.8,0,0.2
"189",2015-09-28,0.666666666666667,0.166666666666667,0.166666666666667
"190",2015-09-29,0.416666666666667,0.166666666666667,0.416666666666667
"191",2015-09-30,0.5,0,0.5
"192",2015-10-01,0.266666666666667,0,0.733333333333333
"193",2015-10-02,0.461538461538462,0.0769230769230769,0.461538461538462
"194",2015-10-03,0.230769230769231,0.0769230769230769,0.692307692307692
"195",2015-10-04,0.142857142857143,0.142857142857143,0.714285714285714
"196",2015-10-05,0.666666666666667,0.0833333333333333,0.25
"197",2015-10-06,0.555555555555556,0.111111111111111,0.333333333333333
"198",2015-10-07,0.285714285714286,0.142857142857143,0.571428571428571
"199",2015-10-08,0.0909090909090909,0.272727272727273,0.636363636363636
"200",2015-10-09,0.416666666666667,0.0833333333333333,0.5
"201",2015-10-10,0.6,0,0.4
"202",2015-10-11,0.6,0,0.4
"203",2015-10-12,0.333333333333333,0.111111111111111,0.555555555555556
"204",2015-10-13,0.4,0.0666666666666667,0.533333333333333
"205",2015-10-14,0.285714285714286,0.214285714285714,0.5
"206",2015-10-15,0.235294117647059,0.117647058823529,0.647058823529412
"207",2015-10-16,0.230769230769231,0.307692307692308,0.461538461538462
"208",2015-10-17,0.25,0,0.75
"209",2015-10-18,0.454545454545455,0.227272727272727,0.318181818181818
"210",2015-10-19,0.538461538461538,0.153846153846154,0.307692307692308
"211",2015-10-20,0.388888888888889,0.166666666666667,0.444444444444444
"212",2015-10-21,0.117647058823529,0.352941176470588,0.529411764705882
"213",2015-10-22,0.142857142857143,0.0714285714285714,0.785714285714286
"214",2015-10-23,0.1,0,0.9
"215",2015-10-24,0.428571428571429,0,0.571428571428571
"216",2015-10-25,0.2,0.2,0.6
"217",2015-10-26,0.588235294117647,0.0588235294117647,0.352941176470588
"218",2015-10-27,0.590909090909091,0.0909090909090909,0.318181818181818
"219",2015-10-28,0.375,0,0.625
"220",2015-10-29,0.324324324324324,0.0810810810810811,0.594594594594595
"221",2015-10-30,0.266666666666667,0.2,0.533333333333333
"222",2015-10-31,0.291666666666667,0.208333333333333,0.5
"223",2015-11-01,0.357142857142857,0.0714285714285714,0.571428571428571
"224",2015-11-02,0.461538461538462,0.0769230769230769,0.461538461538462
"225",2015-11-03,0.357142857142857,0.0714285714285714,0.571428571428571
"226",2015-11-04,0.5,0.2,0.3
"227",2015-11-05,0.208333333333333,0.208333333333333,0.583333333333333
"228",2015-11-06,0.0833333333333333,0.166666666666667,0.75
"229",2015-11-07,0.5,0.0625,0.4375
"230",2015-11-08,0.666666666666667,0,0.333333333333333
"231",2015-11-09,0.5,0.2,0.3
"232",2015-11-10,0.547619047619048,0.119047619047619,0.333333333333333
"233",2015-11-11,0.4375,0.1375,0.425
"234",2015-11-12,0.1875,0.0625,0.75
"235",2015-11-13,0.338461538461538,0.184615384615385,0.476923076923077
"236",2015-11-14,0.285714285714286,0.285714285714286,0.428571428571429
"237",2015-11-15,0.307692307692308,0.384615384615385,0.307692307692308
"238",2015-11-16,0.5,0.208333333333333,0.291666666666667
"239",2015-11-17,0.307692307692308,0.307692307692308,0.384615384615385
"240",2015-11-18,0.368421052631579,0.210526315789474,0.421052631578947
"241",2015-11-19,0.4,0.15,0.45
"242",2015-11-20,0.470588235294118,0.0588235294117647,0.470588235294118
"243",2015-11-21,0.483870967741935,0.193548387096774,0.32258064516129
"244",2015-11-22,0.333333333333333,0.5,0.166666666666667
"245",2015-11-23,0.466666666666667,0.0666666666666667,0.466666666666667
"246",2015-11-24,0.625,0,0.375
"247",2015-11-25,0.333333333333333,0.133333333333333,0.533333333333333
"248",2015-11-26,0.571428571428571,0,0.428571428571429
"249",2015-11-27,0.666666666666667,0,0.333333333333333
"250",2015-11-28,0.272727272727273,0,0.727272727272727
"251",2015-11-29,0.538461538461538,0.153846153846154,0.307692307692308
"252",2015-11-30,0.25,0.0625,0.6875
"253",2015-12-01,0.666666666666667,0.0476190476190476,0.285714285714286
"254",2015-12-02,0.363636363636364,0.181818181818182,0.454545454545455
"255",2015-12-03,0.222222222222222,0.333333333333333,0.444444444444444
"256",2015-12-04,0.259259259259259,0.222222222222222,0.518518518518518
"257",2015-12-05,0.384615384615385,0.346153846153846,0.269230769230769
"258",2015-12-06,0.4,0.266666666666667,0.333333333333333
"259",2015-12-07,0.464285714285714,0.107142857142857,0.428571428571429
"260",2015-12-08,0.266666666666667,0.133333333333333,0.6
"261",2015-12-09,0.368421052631579,0.105263157894737,0.526315789473684
"262",2015-12-10,0.411764705882353,0.205882352941176,0.382352941176471
"263",2015-12-11,0.416666666666667,0.166666666666667,0.416666666666667
"264",2015-12-12,0.545454545454545,0.0909090909090909,0.363636363636364
"265",2015-12-13,0.363636363636364,0.0909090909090909,0.545454545454545
"266",2015-12-14,0.388888888888889,0.111111111111111,0.5
"267",2015-12-15,0.488888888888889,0.0666666666666667,0.444444444444444
"268",2015-12-16,0.509433962264151,0.188679245283019,0.30188679245283
"269",2015-12-17,0.35,0.05,0.6
"270",2015-12-18,0.347826086956522,0.0869565217391304,0.565217391304348
"271",2015-12-19,0.48,0.28,0.24
"272",2015-12-20,0.227272727272727,0.136363636363636,0.636363636363636
"273",2015-12-21,0.409090909090909,0.136363636363636,0.454545454545455
"274",2015-12-22,0.424242424242424,0.0303030303030303,0.545454545454545
"275",2015-12-23,0.5,0.0909090909090909,0.409090909090909
"276",2015-12-24,0.8,0,0.2
"277",2015-12-25,0.2,0.6,0.2
"278",2015-12-26,0.6,0.2,0.2
"279",2015-12-27,0.8,0.2,0
"280",2015-12-28,0.785714285714286,0,0.214285714285714
"281",2015-12-29,0.769230769230769,0.153846153846154,0.0769230769230769
"282",2015-12-30,0.6,0.133333333333333,0.266666666666667
"283",2015-12-31,0.333333333333333,0.0476190476190476,0.619047619047619
"284",2016-01-01,0.583333333333333,0.166666666666667,0.25
"285",2016-01-02,0.428571428571429,0.0714285714285714,0.5
"286",2016-01-03,0.111111111111111,0.111111111111111,0.777777777777778
"287",2016-01-04,0.4375,0.0625,0.5
"288",2016-01-05,0.346938775510204,0.0816326530612245,0.571428571428571
"289",2016-01-06,0.216216216216216,0.162162162162162,0.621621621621622
"290",2016-01-07,0.4375,0.0208333333333333,0.541666666666667
"291",2016-01-08,0.297872340425532,0.0851063829787234,0.617021276595745
"292",2016-01-09,0.315789473684211,0.0526315789473684,0.631578947368421
"293",2016-01-10,0.583333333333333,0,0.416666666666667
"294",2016-01-11,0.416666666666667,0.166666666666667,0.416666666666667
"295",2016-01-12,0.481481481481481,0,0.518518518518518
